policy,symbol,symbol_name,raw_symbols,candidate_ids,condition_name,candidate_role,join_key,join_status,would_buy,baseline_allowed,best_timestamp,last_evaluated_at,capture_price,current_price,pullback_pct,return_pct,trade_strength,volume_ratio,spread_rate,is_above_vwap,one_min_reversal,upper_wick_ratio,time_policy_reason_code,block_reason,missing_momentum_reason
pullback_0p5,000240,한국앤컴퍼니,000240,5bccc5c2a88e4bb4bb26a8118c473e08,단테떡상이;단테떡상이_수정,analysis_only,5bccc5c2a88e4bb4bb26a8118c473e08,candidate_id,False,False,,,25050,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,registered_but_no_momentum_event
pullback_0p8,000240,한국앤컴퍼니,000240,5bccc5c2a88e4bb4bb26a8118c473e08,단테떡상이;단테떡상이_수정,analysis_only,5bccc5c2a88e4bb4bb26a8118c473e08,candidate_id,False,False,,,25050,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,registered_but_no_momentum_event
pullback_1p0,000240,한국앤컴퍼니,000240,5bccc5c2a88e4bb4bb26a8118c473e08,단테떡상이;단테떡상이_수정,analysis_only,5bccc5c2a88e4bb4bb26a8118c473e08,candidate_id,False,False,,,25050,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,registered_but_no_momentum_event
pullback_1p5,000240,한국앤컴퍼니,000240,5bccc5c2a88e4bb4bb26a8118c473e08,단테떡상이;단테떡상이_수정,analysis_only,5bccc5c2a88e4bb4bb26a8118c473e08,candidate_id,False,False,,,25050,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,registered_but_no_momentum_event
breakout_small,000240,한국앤컴퍼니,000240,5bccc5c2a88e4bb4bb26a8118c473e08,단테떡상이;단테떡상이_수정,analysis_only,5bccc5c2a88e4bb4bb26a8118c473e08,candidate_id,False,False,,,25050,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,registered_but_no_momentum_event
pullback_0p5,000270,기아,000270,1d81c23ba4364f7192f78351e9cd71b3,단테떡상이_수정,trading,1d81c23ba4364f7192f78351e9cd71b3,candidate_id,False,False,2026-05-15 09:30:42,2026-05-15 09:30:42,178200,181400,-0.017957351290684626,0.017957351290684542,103.59,0.29576723869444715,0.0005512679162072767,True,True,0.15384615384615385,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_0p8,000270,기아,000270,1d81c23ba4364f7192f78351e9cd71b3,단테떡상이_수정,trading,1d81c23ba4364f7192f78351e9cd71b3,candidate_id,False,False,2026-05-15 09:30:42,2026-05-15 09:30:42,178200,181400,-0.017957351290684626,0.017957351290684542,103.59,0.29576723869444715,0.0005512679162072767,True,True,0.15384615384615385,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_1p0,000270,기아,000270,1d81c23ba4364f7192f78351e9cd71b3,단테떡상이_수정,trading,1d81c23ba4364f7192f78351e9cd71b3,candidate_id,False,False,2026-05-15 09:30:42,2026-05-15 09:30:42,178200,181400,-0.017957351290684626,0.017957351290684542,103.59,0.29576723869444715,0.0005512679162072767,True,True,0.15384615384615385,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_1p5,000270,기아,000270,1d81c23ba4364f7192f78351e9cd71b3,단테떡상이_수정,trading,1d81c23ba4364f7192f78351e9cd71b3,candidate_id,False,False,2026-05-15 09:30:42,2026-05-15 09:30:42,178200,181400,-0.017957351290684626,0.017957351290684542,103.59,0.29576723869444715,0.0005512679162072767,True,True,0.15384615384615385,ALLOW_ENTRY,volume_ratio_lt_1p2,
breakout_small,000270,기아,000270,1d81c23ba4364f7192f78351e9cd71b3,단테떡상이_수정,trading,1d81c23ba4364f7192f78351e9cd71b3,candidate_id,False,False,2026-05-15 09:30:42,2026-05-15 09:30:42,178200,181400,-0.017957351290684626,0.017957351290684542,103.59,0.29576723869444715,0.0005512679162072767,True,True,0.15384615384615385,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_0p5,000370,한화손해보험,000370,7563c52966b544739809325b8019fa93,단테떡상이_수정,trading,7563c52966b544739809325b8019fa93,candidate_id,True,False,2026-05-15 09:30:25,2026-05-15 09:30:25,7220,7130,0.012465373961218837,-0.012465373961218829,173.56,0.1749637038231973,0.002805049088359046,True,True,0.208955223880597,ALLOW_ENTRY,,
pullback_0p8,000370,한화손해보험,000370,7563c52966b544739809325b8019fa93,단테떡상이_수정,trading,7563c52966b544739809325b8019fa93,candidate_id,True,False,2026-05-15 09:30:25,2026-05-15 09:30:25,7220,7130,0.012465373961218837,-0.012465373961218829,173.56,0.1749637038231973,0.002805049088359046,True,True,0.208955223880597,ALLOW_ENTRY,,
pullback_1p0,000370,한화손해보험,000370,7563c52966b544739809325b8019fa93,단테떡상이_수정,trading,7563c52966b544739809325b8019fa93,candidate_id,True,False,2026-05-15 09:30:25,2026-05-15 09:30:25,7220,7130,0.012465373961218837,-0.012465373961218829,173.56,0.1749637038231973,0.002805049088359046,True,True,0.208955223880597,ALLOW_ENTRY,,
pullback_1p5,000370,한화손해보험,000370,7563c52966b544739809325b8019fa93,단테떡상이_수정,trading,7563c52966b544739809325b8019fa93,candidate_id,False,False,2026-05-15 09:30:25,2026-05-15 09:30:25,7220,7130,0.012465373961218837,-0.012465373961218829,173.56,0.1749637038231973,0.002805049088359046,True,True,0.208955223880597,ALLOW_ENTRY,volume_ratio_lt_1p2,
breakout_small,000370,한화손해보험,000370,7563c52966b544739809325b8019fa93,단테떡상이_수정,trading,7563c52966b544739809325b8019fa93,candidate_id,False,False,2026-05-15 09:30:25,2026-05-15 09:30:25,7220,7130,0.012465373961218837,-0.012465373961218829,173.56,0.1749637038231973,0.002805049088359046,True,True,0.208955223880597,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_0p5,0004V0,엔비알모션,0004V0,a796cc6296884f6f9d7a0bac4095e497,단테떡상이_수정,trading,a796cc6296884f6f9d7a0bac4095e497,candidate_id,False,False,2026-05-15 09:32:16,2026-05-15 09:32:16,18830,18740,0.004779607010090282,-0.004779607010090281,118.76,0.12526193889930518,0.005336179295624333,False,True,0.14285714285714285,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p8,0004V0,엔비알모션,0004V0,a796cc6296884f6f9d7a0bac4095e497,단테떡상이_수정,trading,a796cc6296884f6f9d7a0bac4095e497,candidate_id,False,False,2026-05-15 09:32:16,2026-05-15 09:32:16,18830,18740,0.004779607010090282,-0.004779607010090281,118.76,0.12526193889930518,0.005336179295624333,False,True,0.14285714285714285,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p0,0004V0,엔비알모션,0004V0,a796cc6296884f6f9d7a0bac4095e497,단테떡상이_수정,trading,a796cc6296884f6f9d7a0bac4095e497,candidate_id,False,False,2026-05-15 09:32:16,2026-05-15 09:32:16,18830,18740,0.004779607010090282,-0.004779607010090281,118.76,0.12526193889930518,0.005336179295624333,False,True,0.14285714285714285,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p5,0004V0,엔비알모션,0004V0,a796cc6296884f6f9d7a0bac4095e497,단테떡상이_수정,trading,a796cc6296884f6f9d7a0bac4095e497,candidate_id,False,False,2026-05-15 09:32:16,2026-05-15 09:32:16,18830,18740,0.004779607010090282,-0.004779607010090281,118.76,0.12526193889930518,0.005336179295624333,False,True,0.14285714285714285,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
breakout_small,0004V0,엔비알모션,0004V0,a796cc6296884f6f9d7a0bac4095e497,단테떡상이_수정,trading,a796cc6296884f6f9d7a0bac4095e497,candidate_id,False,False,2026-05-15 09:32:16,2026-05-15 09:32:16,18830,18740,0.004779607010090282,-0.004779607010090281,118.76,0.12526193889930518,0.005336179295624333,False,True,0.14285714285714285,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p5,0007C0,아크릴,0007C0,dffdfb1e5dc84bdaa374403f562da78e,단테떡상이,trading,dffdfb1e5dc84bdaa374403f562da78e,candidate_id,False,False,2026-05-15 09:30:13,2026-05-15 09:30:13,36950,36800,0.0040595399188092015,-0.004059539918809252,185.51,0.04685623606107394,0.002717391304347826,False,True,0.8666666666666667,ALLOW_ENTRY,WAIT_RECLAIM_VWAP,
pullback_0p8,0007C0,아크릴,0007C0,dffdfb1e5dc84bdaa374403f562da78e,단테떡상이,trading,dffdfb1e5dc84bdaa374403f562da78e,candidate_id,False,False,2026-05-15 09:30:13,2026-05-15 09:30:13,36950,36800,0.0040595399188092015,-0.004059539918809252,185.51,0.04685623606107394,0.002717391304347826,False,True,0.8666666666666667,ALLOW_ENTRY,WAIT_RECLAIM_VWAP,
pullback_1p0,0007C0,아크릴,0007C0,dffdfb1e5dc84bdaa374403f562da78e,단테떡상이,trading,dffdfb1e5dc84bdaa374403f562da78e,candidate_id,False,False,2026-05-15 09:30:13,2026-05-15 09:30:13,36950,36800,0.0040595399188092015,-0.004059539918809252,185.51,0.04685623606107394,0.002717391304347826,False,True,0.8666666666666667,ALLOW_ENTRY,WAIT_RECLAIM_VWAP,
pullback_1p5,0007C0,아크릴,0007C0,dffdfb1e5dc84bdaa374403f562da78e,단테떡상이,trading,dffdfb1e5dc84bdaa374403f562da78e,candidate_id,False,False,2026-05-15 09:30:13,2026-05-15 09:30:13,36950,36800,0.0040595399188092015,-0.004059539918809252,185.51,0.04685623606107394,0.002717391304347826,False,True,0.8666666666666667,ALLOW_ENTRY,WAIT_RECLAIM_VWAP,
breakout_small,0007C0,아크릴,0007C0,dffdfb1e5dc84bdaa374403f562da78e,단테떡상이,trading,dffdfb1e5dc84bdaa374403f562da78e,candidate_id,False,False,2026-05-15 09:30:13,2026-05-15 09:30:13,36950,36800,0.0040595399188092015,-0.004059539918809252,185.51,0.04685623606107394,0.002717391304347826,False,True,0.8666666666666667,ALLOW_ENTRY,WAIT_RECLAIM_VWAP,
pullback_0p5,000880,한화,000880,8f7e345ff00548fea583196bc86b351e,단테떡상이_수정,trading,8f7e345ff00548fea583196bc86b351e,candidate_id,False,False,2026-05-15 09:30:41,2026-05-15 09:30:41,160300,162100,-0.011228945726762321,0.011228945726762252,101.7,0.050247199022738116,0.0006169031462060457,True,True,0.25,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_0p8,000880,한화,000880,8f7e345ff00548fea583196bc86b351e,단테떡상이_수정,trading,8f7e345ff00548fea583196bc86b351e,candidate_id,False,False,2026-05-15 09:30:41,2026-05-15 09:30:41,160300,162100,-0.011228945726762321,0.011228945726762252,101.7,0.050247199022738116,0.0006169031462060457,True,True,0.25,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_1p0,000880,한화,000880,8f7e345ff00548fea583196bc86b351e,단테떡상이_수정,trading,8f7e345ff00548fea583196bc86b351e,candidate_id,False,False,2026-05-15 09:30:41,2026-05-15 09:30:41,160300,162100,-0.011228945726762321,0.011228945726762252,101.7,0.050247199022738116,0.0006169031462060457,True,True,0.25,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_1p5,000880,한화,000880,8f7e345ff00548fea583196bc86b351e,단테떡상이_수정,trading,8f7e345ff00548fea583196bc86b351e,candidate_id,False,False,2026-05-15 09:30:41,2026-05-15 09:30:41,160300,162100,-0.011228945726762321,0.011228945726762252,101.7,0.050247199022738116,0.0006169031462060457,True,True,0.25,ALLOW_ENTRY,volume_ratio_lt_1p2,
breakout_small,000880,한화,000880,8f7e345ff00548fea583196bc86b351e,단테떡상이_수정,trading,8f7e345ff00548fea583196bc86b351e,candidate_id,False,False,2026-05-15 09:30:41,2026-05-15 09:30:41,160300,162100,-0.011228945726762321,0.011228945726762252,101.7,0.050247199022738116,0.0006169031462060457,True,True,0.25,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_0p5,001200,유진투자증권,001200,0582c55560e241188a90286a86344a34,단테떡상이_수정,trading,0582c55560e241188a90286a86344a34,candidate_id,False,False,2026-05-15 09:30:33,2026-05-15 09:30:33,6600,6760,-0.024242424242424242,0.024242424242424176,165.5,0.2730785567325214,0.0014792899408284023,True,True,0.24615384615384617,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_0p8,001200,유진투자증권,001200,0582c55560e241188a90286a86344a34,단테떡상이_수정,trading,0582c55560e241188a90286a86344a34,candidate_id,False,False,2026-05-15 09:30:33,2026-05-15 09:30:33,6600,6760,-0.024242424242424242,0.024242424242424176,165.5,0.2730785567325214,0.0014792899408284023,True,True,0.24615384615384617,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_1p0,001200,유진투자증권,001200,0582c55560e241188a90286a86344a34,단테떡상이_수정,trading,0582c55560e241188a90286a86344a34,candidate_id,False,False,2026-05-15 09:30:33,2026-05-15 09:30:33,6600,6760,-0.024242424242424242,0.024242424242424176,165.5,0.2730785567325214,0.0014792899408284023,True,True,0.24615384615384617,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_1p5,001200,유진투자증권,001200,0582c55560e241188a90286a86344a34,단테떡상이_수정,trading,0582c55560e241188a90286a86344a34,candidate_id,False,False,2026-05-15 09:30:33,2026-05-15 09:30:33,6600,6760,-0.024242424242424242,0.024242424242424176,165.5,0.2730785567325214,0.0014792899408284023,True,True,0.24615384615384617,ALLOW_ENTRY,volume_ratio_lt_1p2,
breakout_small,001200,유진투자증권,001200,0582c55560e241188a90286a86344a34,단테떡상이_수정,trading,0582c55560e241188a90286a86344a34,candidate_id,False,False,2026-05-15 09:30:33,2026-05-15 09:30:33,6600,6760,-0.024242424242424242,0.024242424242424176,165.5,0.2730785567325214,0.0014792899408284023,True,True,0.24615384615384617,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_0p5,001510,SK증권,001510,5112160181d84ac1a26967cb828bd6e5,단테떡상이_수정,trading,5112160181d84ac1a26967cb828bd6e5,candidate_id,False,False,2026-05-15 09:30:36,2026-05-15 09:30:36,4670,4525,0.031049250535331904,-0.031049250535331918,86.79,0.17607202007877487,0.0011049723756906078,False,False,0.75,ALLOW_ENTRY,trade_strength_lt_100,
pullback_0p8,001510,SK증권,001510,5112160181d84ac1a26967cb828bd6e5,단테떡상이_수정,trading,5112160181d84ac1a26967cb828bd6e5,candidate_id,False,False,2026-05-15 09:30:36,2026-05-15 09:30:36,4670,4525,0.031049250535331904,-0.031049250535331918,86.79,0.17607202007877487,0.0011049723756906078,False,False,0.75,ALLOW_ENTRY,trade_strength_lt_100,
pullback_1p0,001510,SK증권,001510,5112160181d84ac1a26967cb828bd6e5,단테떡상이_수정,trading,5112160181d84ac1a26967cb828bd6e5,candidate_id,False,False,2026-05-15 09:30:36,2026-05-15 09:30:36,4670,4525,0.031049250535331904,-0.031049250535331918,86.79,0.17607202007877487,0.0011049723756906078,False,False,0.75,ALLOW_ENTRY,trade_strength_lt_100,
pullback_1p5,001510,SK증권,001510,5112160181d84ac1a26967cb828bd6e5,단테떡상이_수정,trading,5112160181d84ac1a26967cb828bd6e5,candidate_id,False,False,2026-05-15 09:30:36,2026-05-15 09:30:36,4670,4525,0.031049250535331904,-0.031049250535331918,86.79,0.17607202007877487,0.0011049723756906078,False,False,0.75,ALLOW_ENTRY,trade_strength_lt_100,
breakout_small,001510,SK증권,001510,5112160181d84ac1a26967cb828bd6e5,단테떡상이_수정,trading,5112160181d84ac1a26967cb828bd6e5,candidate_id,False,False,2026-05-15 09:30:36,2026-05-15 09:30:36,4670,4525,0.031049250535331904,-0.031049250535331918,86.79,0.17607202007877487,0.0011049723756906078,False,False,0.75,ALLOW_ENTRY,trade_strength_lt_100,
pullback_0p5,001740,SK네트웍스,001740,6d84a7b342474196a96d442ed9bd95ea,단테떡상이_수정,trading,6d84a7b342474196a96d442ed9bd95ea,candidate_id,False,False,2026-05-15 09:30:34,2026-05-15 09:30:34,8390,8040,0.041716328963051254,-0.04171632896305122,75.73,0.04144388808241809,0.0012437810945273632,False,False,0.5797101449275363,ALLOW_ENTRY,trade_strength_lt_100,
pullback_0p8,001740,SK네트웍스,001740,6d84a7b342474196a96d442ed9bd95ea,단테떡상이_수정,trading,6d84a7b342474196a96d442ed9bd95ea,candidate_id,False,False,2026-05-15 09:30:34,2026-05-15 09:30:34,8390,8040,0.041716328963051254,-0.04171632896305122,75.73,0.04144388808241809,0.0012437810945273632,False,False,0.5797101449275363,ALLOW_ENTRY,trade_strength_lt_100,
pullback_1p0,001740,SK네트웍스,001740,6d84a7b342474196a96d442ed9bd95ea,단테떡상이_수정,trading,6d84a7b342474196a96d442ed9bd95ea,candidate_id,False,False,2026-05-15 09:30:34,2026-05-15 09:30:34,8390,8040,0.041716328963051254,-0.04171632896305122,75.73,0.04144388808241809,0.0012437810945273632,False,False,0.5797101449275363,ALLOW_ENTRY,trade_strength_lt_100,
pullback_1p5,001740,SK네트웍스,001740,6d84a7b342474196a96d442ed9bd95ea,단테떡상이_수정,trading,6d84a7b342474196a96d442ed9bd95ea,candidate_id,False,False,2026-05-15 09:30:34,2026-05-15 09:30:34,8390,8040,0.041716328963051254,-0.04171632896305122,75.73,0.04144388808241809,0.0012437810945273632,False,False,0.5797101449275363,ALLOW_ENTRY,trade_strength_lt_100,
breakout_small,001740,SK네트웍스,001740,6d84a7b342474196a96d442ed9bd95ea,단테떡상이_수정,trading,6d84a7b342474196a96d442ed9bd95ea,candidate_id,False,False,2026-05-15 09:30:34,2026-05-15 09:30:34,8390,8040,0.041716328963051254,-0.04171632896305122,75.73,0.04144388808241809,0.0012437810945273632,False,False,0.5797101449275363,ALLOW_ENTRY,trade_strength_lt_100,
pullback_0p5,001820,삼화콘덴서,001820,84137e7097db4e04adf9692df1555462,단테떡상이_수정,trading,84137e7097db4e04adf9692df1555462,candidate_id,False,False,2026-05-15 09:39:31,2026-05-15 09:39:31,71200,71200,0.0,0.0,157.03,0.2662694978810269,0.0014044943820224719,False,True,0.288135593220339,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p8,001820,삼화콘덴서,001820,84137e7097db4e04adf9692df1555462,단테떡상이_수정,trading,84137e7097db4e04adf9692df1555462,candidate_id,False,False,2026-05-15 09:39:31,2026-05-15 09:39:31,71200,71200,0.0,0.0,157.03,0.2662694978810269,0.0014044943820224719,False,True,0.288135593220339,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p0,001820,삼화콘덴서,001820,84137e7097db4e04adf9692df1555462,단테떡상이_수정,trading,84137e7097db4e04adf9692df1555462,candidate_id,False,False,2026-05-15 09:39:31,2026-05-15 09:39:31,71200,71200,0.0,0.0,157.03,0.2662694978810269,0.0014044943820224719,False,True,0.288135593220339,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p5,001820,삼화콘덴서,001820,84137e7097db4e04adf9692df1555462,단테떡상이_수정,trading,84137e7097db4e04adf9692df1555462,candidate_id,False,False,2026-05-15 09:39:31,2026-05-15 09:39:31,71200,71200,0.0,0.0,157.03,0.2662694978810269,0.0014044943820224719,False,True,0.288135593220339,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
breakout_small,001820,삼화콘덴서,001820,84137e7097db4e04adf9692df1555462,단테떡상이_수정,trading,84137e7097db4e04adf9692df1555462,candidate_id,False,False,2026-05-15 09:39:31,2026-05-15 09:39:31,71200,71200,0.0,0.0,157.03,0.2662694978810269,0.0014044943820224719,False,True,0.288135593220339,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p5,002780,진흥기업,002780,eac9bd022f414137815b14085bc6137b,단테떡상이_수정,trading,eac9bd022f414137815b14085bc6137b,candidate_id,False,False,2026-05-15 13:33:15,2026-05-15 13:33:45,1176,1176,0.007594936708860759,0.0,100.05,0.0,0.003401360544217687,,False,0.08571428571428572,ALLOW_ENTRY,missing_one_min_reversal,
pullback_0p8,002780,진흥기업,002780,eac9bd022f414137815b14085bc6137b,단테떡상이_수정,trading,eac9bd022f414137815b14085bc6137b,candidate_id,False,False,2026-05-15 13:33:15,2026-05-15 13:33:45,1176,1176,0.007594936708860759,0.0,100.05,0.0,0.003401360544217687,,False,0.08571428571428572,ALLOW_ENTRY,missing_one_min_reversal,
pullback_1p0,002780,진흥기업,002780,eac9bd022f414137815b14085bc6137b,단테떡상이_수정,trading,eac9bd022f414137815b14085bc6137b,candidate_id,False,False,2026-05-15 13:33:15,2026-05-15 13:33:45,1176,1176,0.007594936708860759,0.0,100.05,0.0,0.003401360544217687,,False,0.08571428571428572,ALLOW_ENTRY,missing_one_min_reversal,
pullback_1p5,002780,진흥기업,002780,eac9bd022f414137815b14085bc6137b,단테떡상이_수정,trading,eac9bd022f414137815b14085bc6137b,candidate_id,False,False,2026-05-15 13:33:15,2026-05-15 13:33:45,1176,1176,0.007594936708860759,0.0,100.05,0.0,0.003401360544217687,,False,0.08571428571428572,ALLOW_ENTRY,missing_one_min_reversal,
breakout_small,002780,진흥기업,002780,eac9bd022f414137815b14085bc6137b,단테떡상이_수정,trading,eac9bd022f414137815b14085bc6137b,candidate_id,False,False,2026-05-15 13:33:15,2026-05-15 13:33:45,1176,1176,0.007594936708860759,0.0,100.05,0.0,0.003401360544217687,,False,0.08571428571428572,ALLOW_ENTRY,missing_one_min_reversal,
pullback_0p5,003280,흥아해운,003280,,단테떡상이_수정,analysis_only,003280,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_0p8,003280,흥아해운,003280,,단테떡상이_수정,analysis_only,003280,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_1p0,003280,흥아해운,003280,,단테떡상이_수정,analysis_only,003280,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_1p5,003280,흥아해운,003280,,단테떡상이_수정,analysis_only,003280,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
breakout_small,003280,흥아해운,003280,,단테떡상이_수정,analysis_only,003280,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_0p5,003350,한국화장품제조,003350,f9bb1b15b84c4ac28a5f840c241e3fcb,단테떡상이;단테떡상이_수정,analysis_only,f9bb1b15b84c4ac28a5f840c241e3fcb,candidate_id,False,False,,,10300,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,registered_but_no_momentum_event
pullback_0p8,003350,한국화장품제조,003350,f9bb1b15b84c4ac28a5f840c241e3fcb,단테떡상이;단테떡상이_수정,analysis_only,f9bb1b15b84c4ac28a5f840c241e3fcb,candidate_id,False,False,,,10300,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,registered_but_no_momentum_event
pullback_1p0,003350,한국화장품제조,003350,f9bb1b15b84c4ac28a5f840c241e3fcb,단테떡상이;단테떡상이_수정,analysis_only,f9bb1b15b84c4ac28a5f840c241e3fcb,candidate_id,False,False,,,10300,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,registered_but_no_momentum_event
pullback_1p5,003350,한국화장품제조,003350,f9bb1b15b84c4ac28a5f840c241e3fcb,단테떡상이;단테떡상이_수정,analysis_only,f9bb1b15b84c4ac28a5f840c241e3fcb,candidate_id,False,False,,,10300,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,registered_but_no_momentum_event
breakout_small,003350,한국화장품제조,003350,f9bb1b15b84c4ac28a5f840c241e3fcb,단테떡상이;단테떡상이_수정,analysis_only,f9bb1b15b84c4ac28a5f840c241e3fcb,candidate_id,False,False,,,10300,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,registered_but_no_momentum_event
pullback_0p5,003470,유안타증권,003470,a00a8c904cc340e982b6d3a0e4748d56,단테떡상이_수정,trading,a00a8c904cc340e982b6d3a0e4748d56,candidate_id,False,False,2026-05-15 09:32:28,2026-05-15 09:32:47,6690,6680,0.0014947683109118087,-0.001494768310911776,109.61,0.010677382319173364,0.0014970059880239522,False,True,0.32142857142857145,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p8,003470,유안타증권,003470,a00a8c904cc340e982b6d3a0e4748d56,단테떡상이_수정,trading,a00a8c904cc340e982b6d3a0e4748d56,candidate_id,False,False,2026-05-15 09:32:28,2026-05-15 09:32:47,6690,6680,0.0014947683109118087,-0.001494768310911776,109.61,0.010677382319173364,0.0014970059880239522,False,True,0.32142857142857145,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p0,003470,유안타증권,003470,a00a8c904cc340e982b6d3a0e4748d56,단테떡상이_수정,trading,a00a8c904cc340e982b6d3a0e4748d56,candidate_id,False,False,2026-05-15 09:32:28,2026-05-15 09:32:47,6690,6680,0.0014947683109118087,-0.001494768310911776,109.61,0.010677382319173364,0.0014970059880239522,False,True,0.32142857142857145,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p5,003470,유안타증권,003470,a00a8c904cc340e982b6d3a0e4748d56,단테떡상이_수정,trading,a00a8c904cc340e982b6d3a0e4748d56,candidate_id,False,False,2026-05-15 09:32:28,2026-05-15 09:32:47,6690,6680,0.0014947683109118087,-0.001494768310911776,109.61,0.010677382319173364,0.0014970059880239522,False,True,0.32142857142857145,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
breakout_small,003470,유안타증권,003470,a00a8c904cc340e982b6d3a0e4748d56,단테떡상이_수정,trading,a00a8c904cc340e982b6d3a0e4748d56,candidate_id,False,False,2026-05-15 09:32:28,2026-05-15 09:32:47,6690,6680,0.0014947683109118087,-0.001494768310911776,109.61,0.010677382319173364,0.0014970059880239522,False,True,0.32142857142857145,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p5,003530,한화투자증권,003530,6cdd89d50ea1403798138afaf0f527ad,단테떡상이,trading,6cdd89d50ea1403798138afaf0f527ad,candidate_id,False,False,2026-05-15 09:30:06,2026-05-15 09:30:06,7680,7570,0.014322916666666666,-0.01432291666666663,111.89,0.06791715550403613,0.001321003963011889,False,True,0.7142857142857143,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p8,003530,한화투자증권,003530,6cdd89d50ea1403798138afaf0f527ad,단테떡상이,trading,6cdd89d50ea1403798138afaf0f527ad,candidate_id,False,False,2026-05-15 09:30:06,2026-05-15 09:30:06,7680,7570,0.014322916666666666,-0.01432291666666663,111.89,0.06791715550403613,0.001321003963011889,False,True,0.7142857142857143,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p0,003530,한화투자증권,003530,6cdd89d50ea1403798138afaf0f527ad,단테떡상이,trading,6cdd89d50ea1403798138afaf0f527ad,candidate_id,False,False,2026-05-15 09:30:06,2026-05-15 09:30:06,7680,7570,0.014322916666666666,-0.01432291666666663,111.89,0.06791715550403613,0.001321003963011889,False,True,0.7142857142857143,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p5,003530,한화투자증권,003530,6cdd89d50ea1403798138afaf0f527ad,단테떡상이,trading,6cdd89d50ea1403798138afaf0f527ad,candidate_id,False,False,2026-05-15 09:30:06,2026-05-15 09:30:06,7680,7570,0.014322916666666666,-0.01432291666666663,111.89,0.06791715550403613,0.001321003963011889,False,True,0.7142857142857143,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
