mode,symbol,symbol_name,condition_name,strategy_name,candidate_id,candidate_role,source_event,candidate_lifecycle,recovery_watch_count,recovery_watch_reasons,recovery_watch_delay_seconds,recovery_watch_last_at,join_quality,detected_at,capture_price,current_price,symbol_market,primary_index_code,primary_market_regime,primary_market_pct,primary_market_slope_1m,primary_market_slope_3m,primary_market_drawdown_from_high,kospi_regime,kospi_pct,kospi_slope_1m,kospi_slope_3m,kospi_drawdown_from_high,kosdaq_regime,kosdaq_pct,kosdaq_slope_1m,kosdaq_slope_3m,kosdaq_drawdown_from_high,sector_code,sector_name,sector_index_code,sector_pct,sector_slope_1m,sector_slope_3m,sector_drawdown_from_high,sector_relative_strength_vs_primary,sector_ranked_count,primary_theme,theme_names,theme_member_count,theme_active_count,theme_rising_count,theme_falling_count,theme_avg_return,theme_top_return,theme_top_turnover,theme_leader_code,theme_leader_return,traded,final_decision,final_reason,blocked_by,reason_code,decision_trace,entry_time,exit_time,entry_reason,exit_reason,exit_reason_code,exit_type,stop_reason,exit_policy_source,sell_retry_count,unfilled_exit_qty,sell_order_result,exit_order_no,exit_decision_trace,entry_price,exit_price,realized_pnl,realized_pnl_pct,close_price,return_to_close_pct,high_after_signal,low_after_signal,mfe_pct,mae_pct,time_to_high_min,time_to_low_min,return_after_5m,return_after_10m,return_after_30m,return_after_60m,volume_ratio,turnover_speed_per_min,turnover_rank_sector,trade_strength,spread_rate,vwap,prior_high,prior_high_source,chase_risk_score,high_distance_pct,upper_wick_ratio,candle_cache_available,market_data_available,orderbook_available,one_min_reversal,entry_type,position_size_multiplier,market_regime,market_gate_action,market_gate_reason,sector_regime,sector_gate_action,sector_gate_reason,theme_regime,theme_gate_action,theme_gate_reason,time_policy_reason,time_policy_source,order_guard_reason,missed_reason_detail,block_source,recoverable,would_have_passed_if_time_policy_relaxed,would_have_passed_if_order_guard_relaxed,order_guard_rule,order_guard_recoverable,blocked_after_buy_ready,time_bucket,is_theme_leader,theme_coverage_status,data_quality,missed_opportunity,review_category
paper,036930,주성엔지니어링,단테떡상이_수정,퀀트조건식,0363f3b95d514604bca88f935c7e1439,trading,condition_detected,missing,0,,,,missing_join,2026-05-19 09:00:24,191500.0,195600.0,KOSDAQ,,,,,,,,,,,,,,,,,기계장비,기계/장비,KOSDAQ:기계장비,,,,,,,AMOLED_장비,AMOLED_장비;LCD_장비;반도체_전공정장비;태양광_부품/소재/장비,8,,,,,,,,,False,,,,,{},,,,,,,,,,,,,,,,,,176900.0,-0.07624020887728455,199300.0,168500.0,0.04073107049608349,-0.1201044386422977,4.0,156.0,-0.005744125326370808,0.014621409921671047,-0.04960835509138384,-0.06161879895561362,,,,,,192233.33333333334,,post_market_intraday,,,0.03669724770642202,True,True,,,,,,,,,,,,,,ALLOW_CANDIDATE_CAPTURE,,,,data_quality,False,False,False,,False,False,09:00~09:30,False,mapped,MISSING_DECISION_TRACE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,False,GOOD_REJECT
paper,006340,대원전선,단테떡상이_수정,퀀트조건식,2618ce60795b4a23a7c67b9c99ddf2b3,trading,condition_detected,missing,0,,,,missing_join,2026-05-19 09:00:26,15390.0,15580.0,KOSPI,,,,,,,,,,,,,,,,,전기전자,전기/전자,KOSPI:전기전자,,,,,,,,,,,,,,,,,,False,,,,,{},,,,,,,,,,,,,,,,,,14080.0,-0.08512020792722552,16450.0,13920.0,0.06887589343729705,-0.09551656920077978,8.0,266.0,0.0019493177387914784,0.031189083820662766,-0.03183885640025996,-0.0714749837556855,,,,,,15526.666666666664,,post_market_intraday,,,0.38571428571428573,True,True,,,,,,,,,,,,,,ALLOW_CANDIDATE_CAPTURE,,,MISSED_OPPORTUNITY,strategy_reject,True,False,False,,False,False,09:00~09:30,False,blank,MISSING_DECISION_TRACE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,True,MISSED_OPPORTUNITY
paper,274090,켄코아에어로스페이스,단테떡상이,퀀트조건식,13297777370c41dab07eb8e88776564b,analysis_only,condition_detected,missing,0,,,,exact_candidate_id,2026-05-19 09:00:31,26800.0,27050.0,KOSDAQ,,,,,,,,,,,,,,,,,운송장비부품,운송장비/부품,KOSDAQ:운송장비부품,,,,,,0,,,0,0,0,0,,,0,,,False,,,position_limit,max_position_size_exceeded,"{""blocked_by"":""position_limit"",""order_guard_decision"":{""allowed"":null,""blocked_by"":""position_limit"",""reason"":""OrderGuard block""}}",,,,,,,,,,,,,,,,,,28450.0,0.06156716417910446,32950.0,26100.0,0.2294776119402986,-0.026119402985074647,15.0,171.0,0.12686567164179108,0.18843283582089554,0.0727611940298507,0.020522388059701413,,,,,,27100.0,,post_market_intraday,,,0.5483870967741935,True,True,,,,,,,,,,,,,,ALLOW_CANDIDATE_CAPTURE,,max_position_size_exceeded,position_limit,order_guard,False,False,False,position_limit,False,False,09:00~09:30,False,blank,MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,True,ORDER_GUARD_BLOCK
paper,274090,켄코아에어로스페이스,단테떡상이_수정,퀀트조건식,13297777370c41dab07eb8e88776564b,trading,condition_detected,missing,0,,,,exact_candidate_id,2026-05-19 09:00:31,26750.0,27050.0,KOSDAQ,,,,,,,,,,,,,,,,,운송장비부품,운송장비/부품,KOSDAQ:운송장비부품,,,,,,0,,,0,0,0,0,,,0,,,False,,,position_limit,max_position_size_exceeded,"{""blocked_by"":""position_limit"",""order_guard_decision"":{""allowed"":null,""blocked_by"":""position_limit"",""reason"":""OrderGuard block""}}",,,,,,,,,,,,,,,,,,28450.0,0.06355140186915897,32950.0,26100.0,0.23177570093457933,-0.024299065420560706,15.0,171.0,0.12897196261682242,0.1906542056074767,0.07476635514018692,0.02242990654205612,,,,,,27100.0,,post_market_intraday,,,0.5483870967741935,True,True,,,,,,,,,,,,,,ALLOW_CANDIDATE_CAPTURE,,max_position_size_exceeded,position_limit,order_guard,False,False,False,position_limit,False,False,09:00~09:30,False,blank,MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,True,ORDER_GUARD_BLOCK
paper,274090,켄코아에어로스페이스,단테떡상이,퀀트조건식,13297777370c41dab07eb8e88776564b,trading,condition_detected,missing,0,,,,exact_candidate_id,2026-05-19 09:00:32,26750.0,27050.0,KOSDAQ,,,,,,,,,,,,,,,,,운송장비부품,운송장비/부품,KOSDAQ:운송장비부품,,,,,,0,,,0,0,0,0,,,0,,,False,,,position_limit,max_position_size_exceeded,"{""blocked_by"":""position_limit"",""order_guard_decision"":{""allowed"":null,""blocked_by"":""position_limit"",""reason"":""OrderGuard block""}}",,,,,,,,,,,,,,,,,,28450.0,0.06355140186915897,32950.0,26100.0,0.23177570093457933,-0.024299065420560706,15.0,171.0,0.12897196261682242,0.1906542056074767,0.07476635514018692,0.02242990654205612,,,,,,27100.0,,post_market_intraday,,,0.5483870967741935,True,True,,,,,,,,,,,,,,BONUS_CONDITION_AFTER_PRIMARY,,max_position_size_exceeded,position_limit,order_guard,False,False,False,position_limit,False,False,09:00~09:30,False,blank,MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,True,ORDER_GUARD_BLOCK
paper,274090,켄코아에어로스페이스,단테떡상이_수정,퀀트조건식,13297777370c41dab07eb8e88776564b,trading,condition_detected,missing,0,,,,exact_candidate_id,2026-05-19 09:00:32,26750.0,27050.0,KOSDAQ,,,,,,,,,,,,,,,,,운송장비부품,운송장비/부품,KOSDAQ:운송장비부품,,,,,,0,,,0,0,0,0,,,0,,,False,,,position_limit,max_position_size_exceeded,"{""blocked_by"":""position_limit"",""order_guard_decision"":{""allowed"":null,""blocked_by"":""position_limit"",""reason"":""OrderGuard block""}}",,,,,,,,,,,,,,,,,,28450.0,0.06355140186915897,32950.0,26100.0,0.23177570093457933,-0.024299065420560706,15.0,171.0,0.12897196261682242,0.1906542056074767,0.07476635514018692,0.02242990654205612,,,,,,27100.0,,post_market_intraday,,,0.5483870967741935,True,True,,,,,,,,,,,,,,ALLOW_CANDIDATE_CAPTURE,,max_position_size_exceeded,position_limit,order_guard,False,False,False,position_limit,False,False,09:00~09:30,False,blank,MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,True,ORDER_GUARD_BLOCK
paper,356680,엑스게이트,단테떡상이_수정,퀀트조건식,11fa203843644d838b3781065f973974,trading,condition_detected,missing,0,,,,missing_join,2026-05-19 09:00:33,16760.0,16990.0,KOSDAQ,,,,,,,,,,,,,,,,,IT_서비스,IT 서비스,KOSDAQ:IT_서비스,,,,,,,,,,,,,,,,,,False,,,,,{},,,,,,,,,,,,,,,,,,19000.0,0.13365155131264927,19430.0,16060.0,0.15930787589498796,-0.0417661097852029,373.0,0.0,0.014319809069212486,-0.015513126491646823,0.012529832935560759,0.09486873508353222,,,,,,16696.666666666668,,post_market_intraday,,,0.05102040816326531,True,True,,,,,,,,,,,,,,ALLOW_CANDIDATE_CAPTURE,,,MISSED_OPPORTUNITY,strategy_reject,True,False,False,,False,False,09:00~09:30,False,blank,MISSING_DECISION_TRACE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,True,MISSED_OPPORTUNITY
paper,036930,주성엔지니어링,단테떡상이_수정,퀀트조건식,0363f3b95d514604bca88f935c7e1439,trading,condition_detected,missing,0,,,,missing_join,2026-05-19 09:00:38,,195600.0,KOSDAQ,,,,,,,,,,,,,,,,,기계장비,기계/장비,KOSDAQ:기계장비,,,,,,,AMOLED_장비,AMOLED_장비;LCD_장비;반도체_전공정장비;태양광_부품/소재/장비,8,,,,,,,,,False,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192233.33333333334,,post_market_intraday,,,0.03669724770642202,True,True,,,,,,,,,,,,,,ALLOW_CANDIDATE_CAPTURE,,,MISSING_CAPTURE_PRICE;MISSING_DECISION_TRACE;MISSING_MFE_MAE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,data_quality,False,False,False,,False,False,09:00~09:30,False,mapped,MISSING_CAPTURE_PRICE;MISSING_DECISION_TRACE;MISSING_MFE_MAE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,False,DATA_QUALITY_BLOCK
paper,015760,한국전력,단테떡상이,퀀트조건식,3ca39d9805d34d549c4be9775d799a71,analysis_only,condition_detected,missing,0,,,,missing_join,2026-05-19 09:00:40,38850.0,38800.0,KOSPI,,,,,,,,,,,,,,,,,전기가스,전기/가스,KOSPI:전기가스,,,,,,,,,,,,,,,,,,False,,Analysis-only condition capture by TimePolicy ALLOW_CANDIDATE_CAPTURE,time_policy,TIME_POLICY_ANALYSIS_ONLY,{},,,,,,,,,,,,,,,,,,39150.0,0.007722007722007707,39650.0,37750.0,0.0205920205920207,-0.028314028314028294,41.0,0.0,0.006435006435006496,0.007722007722007707,0.006435006435006496,-0.002574002574002532,,,,,,38550.0,,post_market_intraday,,,0.2222222222222222,True,True,,,,,,,,,,,,,,ALLOW_CANDIDATE_CAPTURE,,,ALLOW_CANDIDATE_CAPTURE,time_policy,False,False,False,time_policy,False,False,09:00~09:30,False,blank,MISSING_DECISION_TRACE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,False,TIME_POLICY_BLOCK
paper,006340,대원전선,단테떡상이_수정,퀀트조건식,2618ce60795b4a23a7c67b9c99ddf2b3,trading,condition_detected,missing,0,,,,missing_join,2026-05-19 09:00:40,,15580.0,KOSPI,,,,,,,,,,,,,,,,,전기전자,전기/전자,KOSPI:전기전자,,,,,,,,,,,,,,,,,,False,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15526.666666666664,,post_market_intraday,,,0.38571428571428573,True,True,,,,,,,,,,,,,,ALLOW_CANDIDATE_CAPTURE,,,MISSING_CAPTURE_PRICE;MISSING_DECISION_TRACE;MISSING_MFE_MAE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,data_quality,False,False,False,,False,False,09:00~09:30,False,blank,MISSING_CAPTURE_PRICE;MISSING_DECISION_TRACE;MISSING_MFE_MAE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,False,DATA_QUALITY_BLOCK
paper,015760,한국전력,단테떡상이_수정,퀀트조건식,3ca39d9805d34d549c4be9775d799a71,trading,condition_detected,missing,0,,,,missing_join,2026-05-19 09:00:40,,38800.0,KOSPI,,,,,,,,,,,,,,,,,전기가스,전기/가스,KOSPI:전기가스,,,,,,,,,,,,,,,,,,False,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38550.0,,post_market_intraday,,,0.2222222222222222,True,True,,,,,,,,,,,,,,ALLOW_CANDIDATE_CAPTURE,,,MISSING_CAPTURE_PRICE;MISSING_DECISION_TRACE;MISSING_MFE_MAE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,data_quality,False,False,False,,False,False,09:00~09:30,False,blank,MISSING_CAPTURE_PRICE;MISSING_DECISION_TRACE;MISSING_MFE_MAE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,False,DATA_QUALITY_BLOCK
paper,003280,흥아해운,단테떡상이_수정,퀀트조건식,c241d9dbb686495ba1c11f5a41c0330e,trading,condition_detected,missing,0,,,,missing_join,2026-05-19 09:00:42,2765.0,2825.0,KOSPI,,,,,,,,,,,,,,,,,운송창고,운송/창고,KOSPI:운송창고,,,,,,,운송_해운,운송_해운,7,,,,,,,,,False,,,,,{},,,,,,,,,,,,,,,,,,2560.0,-0.07414104882459316,2970.0,2460.0,0.07414104882459305,-0.11030741410488243,91.0,296.0,0.02169981916817365,0.00723327305605781,-0.001808318264014508,0.030741410488245968,,,,,,2806.6666666666665,,post_market_intraday,,,0.3333333333333333,True,True,,,,,,,,,,,,,,ALLOW_CANDIDATE_CAPTURE,,,MISSED_OPPORTUNITY,strategy_reject,True,False,False,,False,False,09:00~09:30,False,mapped,MISSING_DECISION_TRACE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,True,MISSED_OPPORTUNITY
paper,321370,센서뷰,단테떡상이_수정,퀀트조건식,cdd7950fa4424c0f85a74f8e7814336e,trading,condition_detected,missing,0,,,,missing_join,2026-05-19 09:00:47,3940.0,3940.0,KOSDAQ,,,,,,,,,,,,,,,,,전기전자,전기/전자,KOSDAQ:전기전자,,,,,,,,,,,,,,,,,,False,,,,,{},,,,,,,,,,,,,,,,,,3820.0,-0.030456852791878153,4340.0,3700.0,0.10152284263959399,-0.060913705583756306,7.0,0.0,0.07233502538071068,0.07106598984771573,0.010152284263959421,0.020304568527918843,,,,,,3873.3333333333335,,post_market_intraday,,,0.14285714285714285,True,True,,,,,,,,,,,,,,ALLOW_CANDIDATE_CAPTURE,,,MISSED_OPPORTUNITY,strategy_reject,True,False,False,,False,False,09:00~09:30,False,blank,MISSING_DECISION_TRACE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,True,MISSED_OPPORTUNITY
paper,006340,대원전선,단테떡상이_수정,퀀트조건식,2618ce60795b4a23a7c67b9c99ddf2b3,trading,condition_detected,missing,0,,,,missing_join,2026-05-19 09:00:48,,15580.0,KOSPI,,,,,,,,,,,,,,,,,전기전자,전기/전자,KOSPI:전기전자,,,,,,,,,,,,,,,,,,False,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15526.666666666664,,post_market_intraday,,,0.38571428571428573,True,True,,,,,,,,,,,,,,ALLOW_CANDIDATE_CAPTURE,,,MISSING_CAPTURE_PRICE;MISSING_DECISION_TRACE;MISSING_MFE_MAE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,data_quality,False,False,False,,False,False,09:00~09:30,False,blank,MISSING_CAPTURE_PRICE;MISSING_DECISION_TRACE;MISSING_MFE_MAE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,False,DATA_QUALITY_BLOCK
paper,006340,대원전선,단테떡상이_수정,퀀트조건식,2618ce60795b4a23a7c67b9c99ddf2b3,trading,condition_detected,missing,0,,,,missing_join,2026-05-19 09:00:49,,15580.0,KOSPI,,,,,,,,,,,,,,,,,전기전자,전기/전자,KOSPI:전기전자,,,,,,,,,,,,,,,,,,False,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15526.666666666664,,post_market_intraday,,,0.38571428571428573,True,True,,,,,,,,,,,,,,ALLOW_CANDIDATE_CAPTURE,,,MISSING_CAPTURE_PRICE;MISSING_DECISION_TRACE;MISSING_MFE_MAE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,data_quality,False,False,False,,False,False,09:00~09:30,False,blank,MISSING_CAPTURE_PRICE;MISSING_DECISION_TRACE;MISSING_MFE_MAE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,False,DATA_QUALITY_BLOCK
paper,003280,흥아해운,단테떡상이_수정,퀀트조건식,c241d9dbb686495ba1c11f5a41c0330e,trading,condition_detected,missing,0,,,,missing_join,2026-05-19 09:00:51,,2825.0,KOSPI,,,,,,,,,,,,,,,,,운송창고,운송/창고,KOSPI:운송창고,,,,,,,운송_해운,운송_해운,7,,,,,,,,,False,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2806.6666666666665,,post_market_intraday,,,0.3333333333333333,True,True,,,,,,,,,,,,,,ALLOW_CANDIDATE_CAPTURE,,,MISSING_CAPTURE_PRICE;MISSING_DECISION_TRACE;MISSING_MFE_MAE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,data_quality,False,False,False,,False,False,09:00~09:30,False,mapped,MISSING_CAPTURE_PRICE;MISSING_DECISION_TRACE;MISSING_MFE_MAE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,False,DATA_QUALITY_BLOCK
paper,178320,서진시스템,단테떡상이_수정,퀀트조건식,c84728762d124b50b56e976747a09438,trading,condition_detected,missing,0,,,,missing_join,2026-05-19 09:00:52,73700.0,73500.0,KOSDAQ,,,,,,,,,,,,,,,,,전기전자,전기/전자,KOSDAQ:전기전자,,,,,,,,,,,,,,,,,,False,,,,,{},,,,,,,,,,,,,,,,,,69800.0,-0.052917232021709615,74000.0,69100.0,0.004070556309362372,-0.062415196743555,0.0,135.0,-0.03663500678426057,-0.01763907734056991,-0.023066485753052923,-0.035278154681139706,,,,,,72533.33333333333,,post_market_intraday,,,0.1282051282051282,True,True,,,,,,,,,,,,,,ALLOW_CANDIDATE_CAPTURE,,,,data_quality,False,False,False,,False,False,09:00~09:30,False,blank,MISSING_DECISION_TRACE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,False,GOOD_REJECT
paper,003280,흥아해운,단테떡상이,퀀트조건식,c241d9dbb686495ba1c11f5a41c0330e,trading,condition_detected,missing,0,,,,missing_join,2026-05-19 09:00:54,,2825.0,KOSPI,,,,,,,,,,,,,,,,,운송창고,운송/창고,KOSPI:운송창고,,,,,,,운송_해운,운송_해운,7,,,,,,,,,False,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2806.6666666666665,,post_market_intraday,,,0.3333333333333333,True,True,,,,,,,,,,,,,,BONUS_CONDITION_AFTER_PRIMARY,,,MISSING_CAPTURE_PRICE;MISSING_DECISION_TRACE;MISSING_MFE_MAE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,data_quality,False,False,False,,False,False,09:00~09:30,False,mapped,MISSING_CAPTURE_PRICE;MISSING_DECISION_TRACE;MISSING_MFE_MAE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,False,DATA_QUALITY_BLOCK
paper,003280,흥아해운,단테떡상이,퀀트조건식,c241d9dbb686495ba1c11f5a41c0330e,trading,condition_detected,missing,0,,,,missing_join,2026-05-19 09:00:57,,2825.0,KOSPI,,,,,,,,,,,,,,,,,운송창고,운송/창고,KOSPI:운송창고,,,,,,,운송_해운,운송_해운,7,,,,,,,,,False,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2806.6666666666665,,post_market_intraday,,,0.3333333333333333,True,True,,,,,,,,,,,,,,BONUS_CONDITION_AFTER_PRIMARY,,,MISSING_CAPTURE_PRICE;MISSING_DECISION_TRACE;MISSING_MFE_MAE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,data_quality,False,False,False,,False,False,09:00~09:30,False,mapped,MISSING_CAPTURE_PRICE;MISSING_DECISION_TRACE;MISSING_MFE_MAE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;MISSING_VOLUME_RATIO;partial_data,False,DATA_QUALITY_BLOCK
paper,274090,켄코아에어로스페이스,단테떡상이,퀀트조건식,13297777370c41dab07eb8e88776564b,trading,condition_detected,missing,0,,,,exact_candidate_id,2026-05-19 09:01:08,26750.0,27750.0,KOSDAQ,,,,,,,,,,,,,,,,,운송장비부품,운송장비/부품,KOSDAQ:운송장비부품,,,,,,0,,,0,0,0,0,,,0,,,False,,,position_limit,max_position_size_exceeded,"{""blocked_by"":""position_limit"",""order_guard_decision"":{""allowed"":null,""blocked_by"":""position_limit"",""reason"":""OrderGuard block""}}",,,,,,,,,,,,,,,,,,28450.0,0.06355140186915897,32950.0,26100.0,0.23177570093457933,-0.024299065420560706,14.0,170.0,0.14953271028037385,0.18504672897196262,0.06915887850467284,0.02990654205607468,0.5797222978088516,,,,,27191.74433674402,27900.0,post_market_intraday,,,0.1,True,True,,,,,,,,,,,,,,BONUS_CONDITION_AFTER_PRIMARY,,max_position_size_exceeded,position_limit,order_guard,False,False,False,position_limit,False,False,09:00~09:30,False,blank,MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;partial_data,True,ORDER_GUARD_BLOCK
paper,047040,대우건설,단테떡상이,퀀트조건식,6e1a1ee8d56f4dd480a395381a508320,analysis_only,condition_detected,missing,0,,,,missing_join,2026-05-19 09:01:09,29850.0,29600.0,KOSPI,,,,,,,,,,,,,,,,,건설,건설,KOSPI:건설,,,,,,,건설_국내주택,건설_국내주택;건설_해외건설,4,,,,,,,,,False,,Analysis-only condition capture by TimePolicy ALLOW_CANDIDATE_CAPTURE,time_policy,TIME_POLICY_ANALYSIS_ONLY,{},,,,,,,,,,,,,,,,,,27050.0,-0.0938023450586265,30250.0,26850.0,0.01340033500837512,-0.10050251256281406,0.0,123.0,-0.048576214405360085,-0.04020100502512558,-0.04355108877721947,-0.06365159128978226,1.0566670551896964,,,,,29694.65155960954,30200.0,post_market_intraday,,,0.9285714285714286,True,True,,,,,,,,,,,,,,ALLOW_CANDIDATE_CAPTURE,,,ALLOW_CANDIDATE_CAPTURE,time_policy,False,False,False,time_policy,False,False,09:00~09:30,False,mapped,MISSING_DECISION_TRACE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;partial_data,False,TIME_POLICY_BLOCK
paper,047040,대우건설,단테떡상이_수정,퀀트조건식,6e1a1ee8d56f4dd480a395381a508320,trading,condition_detected,missing,0,,,,missing_join,2026-05-19 09:01:09,,29600.0,KOSPI,,,,,,,,,,,,,,,,,건설,건설,KOSPI:건설,,,,,,,건설_국내주택,건설_국내주택;건설_해외건설,4,,,,,,,,,False,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0566670551896964,,,,,29694.65155960954,30200.0,post_market_intraday,,,0.9285714285714286,True,True,,,,,,,,,,,,,,ALLOW_CANDIDATE_CAPTURE,,,MISSING_CAPTURE_PRICE;MISSING_DECISION_TRACE;MISSING_MFE_MAE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;partial_data,data_quality,False,False,False,,False,False,09:00~09:30,False,mapped,MISSING_CAPTURE_PRICE;MISSING_DECISION_TRACE;MISSING_MFE_MAE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;partial_data,False,DATA_QUALITY_BLOCK
paper,274090,켄코아에어로스페이스,단테떡상이,퀀트조건식,13297777370c41dab07eb8e88776564b,trading,condition_detected,missing,0,,,,exact_candidate_id,2026-05-19 09:01:12,26750.0,27750.0,KOSDAQ,,,,,,,,,,,,,,,,,운송장비부품,운송장비/부품,KOSDAQ:운송장비부품,,,,,,0,,,0,0,0,0,,,0,,,False,,,position_limit,max_position_size_exceeded,"{""blocked_by"":""position_limit"",""order_guard_decision"":{""allowed"":null,""blocked_by"":""position_limit"",""reason"":""OrderGuard block""}}",,,,,,,,,,,,,,,,,,28450.0,0.06355140186915897,32950.0,26100.0,0.23177570093457933,-0.024299065420560706,14.0,170.0,0.14953271028037385,0.18504672897196262,0.06915887850467284,0.02990654205607468,0.5797222978088516,,,,,27191.74433674402,27900.0,post_market_intraday,,,0.1,True,True,,,,,,,,,,,,,,BONUS_CONDITION_AFTER_PRIMARY,,max_position_size_exceeded,position_limit,order_guard,False,False,False,position_limit,False,False,09:00~09:30,False,blank,MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;partial_data,True,ORDER_GUARD_BLOCK
paper,003280,흥아해운,단테떡상이,퀀트조건식,c241d9dbb686495ba1c11f5a41c0330e,trading,condition_detected,missing,0,,,,missing_join,2026-05-19 09:01:20,,2830.0,KOSPI,,,,,,,,,,,,,,,,,운송창고,운송/창고,KOSPI:운송창고,,,,,,,운송_해운,운송_해운,7,,,,,,,,,False,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0553484303025777,,,,,2810.94553740355,2880.0,post_market_intraday,,,0.15384615384615385,True,True,,,,,,,,,,,,,,BONUS_CONDITION_AFTER_PRIMARY,,,MISSING_CAPTURE_PRICE;MISSING_DECISION_TRACE;MISSING_MFE_MAE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;partial_data,data_quality,False,False,False,,False,False,09:00~09:30,False,mapped,MISSING_CAPTURE_PRICE;MISSING_DECISION_TRACE;MISSING_MFE_MAE;MISSING_SPREAD_RATE;MISSING_TRADE_STRENGTH;partial_data,False,DATA_QUALITY_BLOCK
